"Gene","CD4_Tcell","NK_cell","M2","M1","DC_cell","T_helper","Treg","CD8_Tcell"
"OTUB1",8.277737952,8.95863525,9.31279324,9.040227,9.318401625,8.676908609,9.50784175,7.488590846
"OTUD1",9.169281952,9.239508,9.4579058,9.171331929,9.522580083,7.38310587,11.11715625,9.078261615
"OTUD3",7.157150238,6.759495833,5.90741364,5.309497786,5.986506542,6.456723739,4.983172563,7.535577308
"OTUD4",4.994319714,5.025102667,4.91915948,5.241659643,4.648859208,4.842292609,11.52361306,4.163645923
"OTUD5",5.950004619,6.985555667,7.1150012,6.590041143,6.576463083,6.943932609,8.555211063,6.611868077
"OTUD7A",3.920295381,4.036295833,4.17320288,4.1795365,4.145845458,4.477340652,5.779365563,4.490473846
"OTUD7B",3.527043571,3.603138167,3.57693224,3.859299214,3.806282042,3.829196261,5.367891063,3.590078692
"OVGP1",6.478303619,5.823122667,5.75809228,6.104171143,6.007065833,6.252742348,5.071824,7.027959462
"OVOL1",6.578470571,6.185912083,6.74527312,8.312947714,7.550131625,6.466678043,6.1107785,6.138045846
"OVOS2",5.819278429,5.17721825,3.75849368,3.748188357,4.110064667,6.259726826,3.784148875,5.581618615
"OXCT1",8.151934143,8.068834333,6.12075588,6.043222071,5.638983458,9.128662913,6.807933813,8.415449538
"OXNAD1",9.35653481,8.449747667,7.12590728,7.239300429,7.373130458,8.594806522,9.594005688,11.04615415
"OXR1",7.532553476,7.64844925,7.11328612,5.866000429,7.202707292,5.534349304,4.612259688,6.203977154
"OXSM",7.128253667,7.013572833,7.5849264,6.969222857,7.35883225,8.895515652,6.018491813,7.812937
"P2RX1",5.646566048,5.9566555,7.56625044,6.763499786,6.214446125,5.85780587,6.388372063,5.916781154
"P2RX3",3.675009905,3.731979417,3.75691992,4.104788143,3.781301167,3.924220087,5.195807375,3.823722923
"P2RX4",5.49223819,7.214857917,10.07632056,10.04460057,9.034100542,6.942579609,6.3521805,6.311021077
"P2RX5",7.834437619,7.421512083,6.000037,6.709392,7.040867375,9.851962174,5.4223305,8.877075231
"P2RX7",5.215582286,7.29677975,10.50225468,11.371328,7.818325167,7.030016609,4.0751725,7.063352231
"P2RY1",3.378943952,3.413530583,5.2825382,3.779720571,4.502822,4.271124304,3.436971188,3.448079923
"P2RY10",6.582594952,6.376363167,3.87109796,4.182894429,5.201557083,5.000445043,8.76219675,6.532462385
"P2RY11",4.860451429,4.8925025,6.82622448,5.887861857,5.148386833,4.807639391,6.498474813,4.843815462
"P2RY13",3.935238143,3.626031583,8.4313374,5.8924125,4.05304375,3.815868565,3.374673,4.108883
"P2RY2",5.086611524,4.684097667,5.85274608,5.995244786,5.91923175,5.277574304,4.708393438,5.127041154
"P2RY8",9.510443762,11.33871008,9.17879944,5.723822571,6.682068375,9.296215913,7.82565925,11.03577792
"P4HA1",7.39741881,8.10021375,9.677179,9.185913643,10.67143642,9.098689522,7.293666,7.902820462
"P4HA2",4.676570238,4.478944667,7.0133182,7.508641214,8.259980292,6.574097522,4.186389438,4.464327923
"P4HB",7.254057524,9.490687667,11.17157048,11.00255436,10.30847775,8.775634783,9.630409438,7.577910923
"P4HTM",7.19724181,7.457696917,8.18038664,7.698465071,8.28850425,8.084025261,5.5908325,8.402597
"PA2G4",8.447363571,8.500320083,8.6926506,8.348252071,8.196173917,9.490685304,11.28755875,8.639543692
"PAAF1",7.066672381,6.888123917,7.72291752,6.570688786,7.281186458,8.821340174,5.952342813,7.608817615
"PABPC1",12.90824424,12.68109158,12.61366668,11.611045,13.40034954,12.220279,11.9168845,13.038617
"PABPC1L",5.076615,5.443624,4.6066448,4.21347,4.378940167,4.66492587,7.365683688,6.237766538
"PABPC3",13.08299495,12.95787542,13.03053548,12.08615829,13.7023965,12.2490143,11.88547356,13.07510523
"PABPC4",9.990313143,9.126302083,11.16894736,8.865083357,10.70754025,9.457746174,10.30984225,9.678355462
"PABPN1",7.936612143,8.150758667,8.32338236,6.4610305,7.314077,7.022779609,5.437305188,7.509876769
"PACRGL",5.331949286,4.469917583,4.31552916,4.147261643,3.950115958,4.917180739,4.913447625,5.968582846
"PACS2",6.876067,6.83207825,7.69732072,7.162265929,7.372017708,6.904911174,5.231354375,7.256185154
"PACSIN1",4.703651762,6.1441455,4.2140794,4.481091929,4.127954792,4.550615217,5.264399188,4.566965077
"PACSIN2",8.614198571,9.122716,10.96295524,10.45322629,10.71923538,9.590813261,6.733969813,9.336060923
"PACSIN3",5.108690857,4.767538083,4.99414876,5.178546143,5.176483667,5.851117348,5.917527188,5.073057769
"PADI1",7.054502048,6.664655667,7.08884524,7.536605929,6.851077583,7.683749957,6.660897063,7.544410462
"PADI2",5.259055857,5.1006625,5.92585008,7.852255857,6.453776792,5.695573913,4.263499063,5.600499692
"PADI3",5.675371095,5.345238583,5.31059612,5.656768286,5.094726542,5.670325087,4.823408125,5.309307077
"PADI4",4.723534571,4.9960575,4.35572512,4.517526071,4.404928708,4.914562739,4.588641375,6.547041077
"PAF1",7.152634571,7.492329333,7.257772,7.153805286,7.333719333,8.682823304,10.38810075,7.878587538
"PAFAH1B1",7.989378857,8.924563583,8.90769512,9.460750286,9.555892833,9.043469696,10.61483556,8.505294615
"PAFAH1B2",5.845057857,5.837777917,6.46263784,6.706074714,7.187791625,6.619354478,8.990417063,5.863138077
"PAFAH1B3",7.310311524,6.647087917,7.1903418,6.5278735,7.121371917,8.908358,7.237218313,7.513961846
"PAFAH2",5.711366905,7.313876917,6.62190256,6.880676071,6.6100545,5.634714391,4.81281675,5.511084692
"PAG1",9.344340238,7.795994333,7.77243364,7.578259786,7.020369833,8.067948826,6.137312125,10.04059146
"PAGE2B",2.949231,3.112353417,3.14534768,3.065965143,3.397742292,3.485300696,4.017088938,3.115991923
"PAICS",9.25153019,7.485086583,8.74037012,7.228477357,7.786779375,11.05587004,10.39351156,8.718542231
"PAIP1",8.237557,8.62629325,8.93501148,8.147190214,9.502420292,8.26757087,8.965659,7.272161846
"PAIP2",5.147302571,4.912278917,4.66481684,4.938767643,4.723675958,4.856637913,6.427753188,5.037435
"PAIP2B",6.07394381,5.515542583,4.70888216,4.904801071,4.5558895,5.52683287,4.848731625,6.062916923
"PAK1",6.794163048,7.12528825,8.34139164,8.732861214,7.216600625,8.648193522,5.297542375,8.417820923
"PAK1IP1",7.582679476,7.589786083,7.3313978,6.547659571,7.40631125,7.813608304,10.91524944,6.808712846
"PAK2",8.107657048,7.932718167,8.89208208,8.9455305,8.91131,7.448001435,9.864675438,6.488296154
"PAK4",6.164863476,5.996283417,6.666029,7.171774714,6.286979042,6.866278261,5.995271438,6.593926692
"PAK6",5.768389095,6.914182583,5.09195148,5.748105,5.269686958,5.426844043,5.127045438,5.338865846
"PALB2",6.94334,7.074000083,8.12465988,6.813376357,8.115177708,8.091554696,6.000063875,7.365718923
"PALLD",4.710811619,7.194384833,7.31983544,6.072448143,11.48999588,5.347364826,5.88593625,4.650439231
"PALM2",3.263394667,3.324879167,3.31002988,3.618686,3.339452208,3.480632652,4.749977188,3.358940692
"PALM2-AKAP2",4.159502381,7.085930333,7.29848908,9.083772357,8.984611583,8.500451609,8.657150813,4.880940538
"PALMD",3.484144,3.626139833,3.48199096,3.559618857,3.893332792,3.563751174,4.366296,3.483786077
"PAM",6.811330524,9.51242125,10.09138996,8.791759214,11.32719108,8.763786043,6.2673375,7.331955077
"PAMR1",6.111911667,5.557571417,5.2059816,5.6775505,5.469686167,5.819271696,4.436969438,5.469149077
"PAN2",7.368538667,7.09163325,7.75489896,5.661943286,6.51790325,7.574027826,4.8480305,8.326204846
"PAN3",10.96104629,10.34199283,9.77355368,8.740541714,9.31674375,9.513946826,7.117231125,11.18012954
"PANK1",3.894394762,4.200598167,4.45542888,4.068603357,5.940363667,5.782325783,3.959441875,4.059911
"PANK2",7.46564481,7.730128917,6.72617396,6.716424357,6.853666042,7.207732391,8.504369563,7.309877077
"PANK3",5.083065048,6.023673083,7.21778868,6.594104214,7.646288708,6.157718913,7.142071938,5.451604538
"PANK4",7.505926667,7.717213833,7.66732192,7.612045429,7.765335625,8.338971652,6.423464875,8.250042231
"PANX1",4.692550762,4.659494083,5.03971788,6.171999071,4.166468083,5.122348522,4.535059813,4.871462615
"PAOX",5.925566476,5.49236725,5.99966164,5.986385214,5.66148525,6.25337113,6.613949063,5.769681846
"PAPLN",3.599727333,3.605526667,7.57197376,5.803967286,7.823865708,3.606204565,4.620410688,3.632478077
"PAPOLA",8.114176762,8.52856925,7.43322408,5.707419643,7.061571875,7.502094304,7.910005563,8.405668692
"PAPOLG",7.934070571,7.722265917,6.820415,5.277739286,6.6333465,7.164531652,4.893985563,8.390118154
"PAPPA",5.555431238,5.055937833,5.19820596,5.658551929,5.023299458,5.778568261,5.958682438,5.534808538
"PAPPA2",5.838531381,4.817002333,4.8222074,5.073036143,4.595258125,5.087421,4.965440125,4.848042462
"PAPSS1",7.96090081,9.071829333,10.1489238,10.95869307,10.31656067,9.166594826,5.936309063,8.127891923
"PAPSS2",3.778152571,4.420773583,10.46648572,7.461546357,10.13086571,3.807504043,3.392995438,3.940188154
"PAQR4",6.105115476,6.03271275,6.91051952,6.801006,6.826941542,7.617662826,6.351740688,6.008201769
"PAQR8",8.345855095,6.25766325,7.30624652,6.677354143,6.250366917,7.177717609,4.303291688,8.216955923
"PARD3",4.490389905,4.425817083,4.51689872,4.8288645,4.574470292,6.79290087,5.265913813,4.897653846
"PARD3B",4.059969619,3.384087083,3.323465,3.6342935,3.543013458,3.306849609,3.057735375,3.431326154
"PARD6A",6.176181857,6.043259,6.47146484,6.4668795,6.009228292,7.232618826,7.303773938,6.585402154
"PARD6B",3.676856286,3.45637425,3.48768348,3.781977571,3.515065917,3.614394217,6.116326875,3.584944692
"PARD6G",4.623961333,4.599232333,4.94604092,5.235407714,5.100273625,4.917422609,6.404935438,4.891787462
"PARG",8.238138429,7.767156917,7.6208338,7.066206143,7.963197208,8.16924987,6.375504813,7.853412769
"PARL",6.080213571,4.58461525,5.09236776,5.160970857,4.739284208,4.763616435,8.1519855,4.435098692
"PARN",8.084336238,8.570421167,8.6942568,7.999814929,8.750144292,9.209839696,6.174741313,8.745268769
"PARP10",6.387642095,6.390483833,6.76828104,7.392407929,6.394634625,6.866705478,6.953746625,6.640733538
"PARP11",6.133063429,5.111923417,4.70329204,5.240789071,4.481368625,4.671212391,5.149096438,6.256158462
"PARP12",8.29702219,8.202970833,9.50034152,10.03964743,9.587709875,8.178405043,7.112533938,9.132095923
"PARP14",7.834895905,7.792449167,8.9472776,10.29694643,8.696031917,8.353737261,7.63531125,7.947687462
"PARP15",4.674564714,7.18791,4.5869608,4.247559714,3.967807375,5.136949261,5.89579375,5.748642538
"PARP16",7.111142667,7.461277333,6.8096926,6.7754045,6.639165167,7.957021957,6.3867495,8.364107923
"PARP2",5.383602286,6.42958875,6.98323692,4.866431214,6.311661583,7.641702043,4.7125515,6.041669154
"PARP4",8.665763571,9.834766167,10.63579832,9.648758214,10.46520296,8.803740652,4.696800375,9.270185846
"PARP6",6.200885143,6.4361845,7.43518848,6.818313286,6.714646292,5.854090565,8.800130813,6.276218308
"PARP8",7.965265095,10.80075025,9.25665992,7.982991429,8.893137625,7.148527174,7.881915875,8.938328231
"PARS2",6.013748857,5.179431417,6.79501096,6.454253786,6.429651208,6.57867513,5.030852625,5.737251077
"PARVA",4.742013286,4.023570833,3.81888244,4.135841786,3.944756,3.892434609,3.489857125,3.981241077
"PARVB",5.051559762,4.95579675,8.2791814,7.965262929,7.747332,6.955211435,5.643840688,5.554456846
"PARVG",7.813554476,8.467951167,9.97771168,9.483750357,7.867069458,8.204453783,5.595060063,9.268690923
"PASK",10.15435938,6.282153583,5.48148164,5.422047214,6.067097,8.477091174,6.60056475,10.54964031
"PATL1",5.599709095,5.493551,7.25113688,7.326270571,6.3271365,5.753114435,9.029230188,5.054280846
"PATL2",6.81186819,8.092709,5.9552188,6.196132857,5.898311042,6.66790613,5.954318938,7.236130846
"PATZ1",7.014455571,7.9062085,6.77822868,5.544028,6.753334375,7.74087887,6.610407563,8.082781615
"PAWR",6.024936667,5.6087475,6.33152924,6.621275143,6.17412425,6.624741,8.074261,6.392008692
"PAX2",4.008274762,3.758917333,3.61214376,3.700113429,3.87223125,4.053615783,5.123875188,3.957383615
"PAX3",3.920139667,3.75922825,4.11361056,4.209548143,4.131075125,4.570503043,4.945011688,4.319864462
"PAX5",4.623343667,4.549228917,4.5815284,5.195517,6.857448958,5.412138739,4.951469188,5.763308615
"PAX8",3.615004143,3.466594083,3.949259,3.9998565,3.826527042,3.615634565,4.8609245,3.720681462
"PAXIP1",7.561097952,7.94377875,7.45909024,6.084903857,7.24385125,8.345724261,6.664428375,7.738720538
"PBK",3.629191238,4.117798,3.48407192,4.057335,3.685648667,7.207960435,3.903801875,3.486150308
"PBLD",4.138237095,4.034627167,5.48356456,4.192597929,5.438306458,4.212193087,4.084594438,4.072341769
"PBRM1",4.802709476,5.892365583,6.1172264,5.366854357,5.80584575,3.502985696,4.940712125,3.281495538
"PBX1",3.942191905,4.42903225,3.1428018,3.3896415,3.296952667,3.336465478,3.1141785,3.742778615
"PBX2",5.315343571,6.103468,5.50205344,5.369858714,5.661713,5.001575087,7.120972625,5.095072769
"PBX3",8.081701,7.727122667,9.2868392,7.678207786,8.96203525,6.681978391,5.396298438,8.305952538
"PBX4",7.622265,5.541689333,5.25058776,5.543398286,6.646744583,6.67629387,8.460999375,7.921426385
"PBXIP1",9.500411476,9.234649667,7.90382132,7.423387286,8.662897875,7.642541739,7.907035,10.18197292
"PC",5.22327581,4.836825833,7.08021348,6.294889786,8.393236167,5.795925043,5.844247063,5.411483385
"PCA3",3.988364381,3.563078167,3.18432256,3.430464357,3.274332583,3.583877304,3.327961563,3.51893
"PCBD1",5.385720762,5.627440167,9.13205624,7.867828714,8.197854,6.483143739,7.112509938,5.388171385
"PCBD2",5.644604333,4.698744083,5.27315712,5.186878714,4.746764667,4.592473174,3.872182688,5.639313923
"PCBP2",7.645685667,8.381689583,9.50946896,7.697103929,8.179797292,8.442533957,7.86903225,8.056060308
"PCBP4",5.900271905,6.356988917,5.78915952,5.979116357,5.523895125,6.523682043,5.899607375,6.389297
"PCCA",4.773999286,6.257837667,6.99634232,6.034150286,6.546302667,6.186076261,4.83964375,6.246727308
"PCCB",5.934503143,7.440791583,8.80101232,8.092918286,8.611745875,8.950614913,6.984545063,7.60136
"PCDH10",2.658506,2.751445833,2.627559,2.547205571,2.858091333,2.978813043,3.23346125,2.654767538
"PCDH18",6.055964571,5.661973667,4.80902476,5.211288214,4.880760583,4.833100304,4.494187313,5.049492077
"PCDHA10",3.637779476,3.612681583,3.9265828,4.046515714,4.044108167,3.753852696,4.574407375,3.946038308
"PCDHA6",3.432221476,3.645544417,3.42654784,3.456720857,4.352330458,3.572627087,3.768548938,3.427531538
"PCDHAC1",6.071671143,5.171796583,4.81123508,4.848045286,5.356781708,4.804333826,5.598054063,4.826723615
"PCDHB11",3.749882095,3.844468417,4.18968468,4.475167429,3.92224325,4.626292304,4.995072438,4.429395
"PCDHB12",3.936424952,3.986354833,4.34166148,4.639901571,3.707369667,4.329210957,5.061635188,4.469497
"PCDHB13",5.190124,5.112875917,5.42885488,5.640675786,4.896723625,5.438782478,6.440915313,5.440016
"PCDHB19P",3.688390143,3.646408,3.80489696,3.716718643,3.847144542,3.891762348,5.404146875,3.774775154
"PCDHB9",4.844720524,4.765814917,4.62980472,5.214484357,4.429148667,5.32200687,4.779575188,5.050920231
"PCDHGA1",6.410695238,6.116058583,6.10402764,6.861240929,6.021294792,5.786119304,5.11276225,5.788059231
"PCDHGA11",3.28249519,3.06286925,3.36846836,3.440798214,3.424604375,3.525012522,4.083822188,3.422745769
"PCDHGA3",3.638275429,3.650398417,3.92345016,4.301993643,3.6921245,4.104345522,4.806354188,3.941410923
"PCDHGA8",4.770844524,4.294987417,3.80859168,3.6338025,3.802323833,3.75531613,4.163739688,4.038250769
"PCDHGC3",6.377691667,5.87368125,6.00060092,6.659112429,5.982463042,5.529181217,4.9828005,5.725951462
"PCDHGC5",3.025492333,3.148839167,3.25193456,3.348317643,3.408249667,3.601613391,4.057262625,3.423256846
"PCF11",9.761228667,8.9913555,8.7976908,7.660011571,7.825949458,9.108923435,9.409630563,9.290627
"PCGEM1",4.892561381,4.214887667,4.2935694,4.3968445,4.254370458,4.602091043,3.643725125,4.371785769
"PCGF1",6.865004333,6.795783833,8.00678804,7.432106643,5.893224375,7.469789652,7.099487688,6.169746769
"PCGF2",6.347584571,5.693055833,6.549418,6.753382786,5.949603875,7.012310217,6.649904938,6.593637769
"PCGF3",7.525977857,6.0573515,6.51676192,5.217697786,5.294505167,6.502654043,6.276037188,7.489727154
"PCGF5",9.011809714,8.975473333,7.95969628,7.432892071,7.867721208,9.094199261,8.033044375,9.963756308
"PCIF1",4.92531919,7.36495725,5.23934984,5.2814755,4.479397667,5.55146513,8.069971,6.935395846
"PCK2",6.816582333,6.5920755,9.41936396,9.179262714,8.835931083,8.821768087,9.34449825,6.744689846
"PCM1",6.20308419,6.55779375,6.61688856,6.791567,6.992291208,6.282512957,8.1960135,6.273033231
"PCMT1",8.430781762,9.3256975,9.97308108,10.23145036,9.444521125,9.404354391,8.510778813,8.234628308
"PCMTD1",9.730385286,10.08851525,9.94737436,7.834920786,9.745673333,9.253310913,7.092961688,9.927008
"PCMTD2",10.7008289,9.934218833,9.06333632,6.453999143,8.330465958,8.633184043,5.609896375,9.396703846
"PCNA",9.219567905,10.67402925,9.49799868,8.895362929,9.296145125,11.29090813,7.903086125,8.129770923
"PCNP",11.28854095,11.04084725,10.0508786,9.040825929,10.14275388,9.810908783,9.591118,10.50598269
"PCNT",7.98216019,8.742528667,8.25905312,6.979445929,7.573042083,9.037224826,5.002553438,9.713323154
"PCP2",4.982342095,5.106848083,5.5512702,5.401935143,5.36394,5.715295739,6.669586,5.461731308
"PCP4",3.743113905,3.854614833,3.76014892,4.097247429,3.565890458,3.800157391,4.750980938,3.875907077
"PCSK1N",4.861810048,4.58966925,5.07323328,5.284071429,5.100761667,5.327069087,6.205967938,5.407548923
"PCSK2",4.026927952,4.036629417,4.19575064,4.182984857,4.352337625,4.419892174,5.359553375,4.441962231
"PCSK4",5.850410381,5.69105675,6.40365616,6.575937857,6.350402458,6.561503435,6.762409438,6.444451769
"PCSK5",7.015662,8.480858083,8.99530904,7.416414929,9.575721375,6.502994087,5.29229225,9.920561154
"PCSK7",8.383650667,7.947467333,6.08816904,5.419031929,5.405831833,5.528916609,6.48486475,7.529783
"PCTP",5.295716286,7.546198,8.10513124,7.838111143,8.172264958,6.693824217,4.44322525,5.670676769
"PCYOX1",7.827121,8.16710375,9.12676172,6.695829214,9.601460292,7.069256,5.871061,8.176767615
"PCYOX1L",8.352994905,7.286025417,7.14803444,6.757728214,7.3009465,8.052489,5.593819313,9.001164077
"PCYT1A",6.03853019,6.73835825,7.26891544,8.398389929,7.361609958,6.511874522,6.6081685,6.352719538
"PCYT1B",4.456389381,4.674978167,5.02878712,5.184147857,5.070220917,4.855945391,5.662880813,4.859708154
"PDAP1",3.428917714,3.401280417,3.20025268,3.279095786,3.196649125,3.323739522,7.084845063,3.366262154
"PDCD1",5.496088476,5.694024833,6.19229932,6.510217929,6.227059542,6.591393348,7.427605938,6.457883769
"PDCD10",10.34423657,11.26660408,11.01263096,11.3718985,11.56769029,10.61786935,9.100201,9.978539462
"PDCD1LG2",4.549290381,4.116691583,6.64249604,6.5970075,7.147712708,4.197113,3.744772125,4.118045077
"PDCD2",6.244754286,5.541111417,5.57482908,5.691808143,5.45396725,5.84799013,9.732714188,5.731005615
"PDCD2L",7.226455524,6.580923833,5.96730116,5.876731571,6.036425083,8.394651304,10.30127325,7.003039462
"PDCD4",9.296872667,8.836937167,6.80753804,5.737344429,8.235688875,7.619266478,7.980390438,7.770388692
"PDCD5",7.099931381,7.53795775,7.46265476,7.165050571,8.041346,7.95539613,10.47702056,6.603647231
"PDCD6",7.833563476,6.533178583,6.74998052,6.417969,5.858410917,6.401002304,6.4068065,7.286645538
"PDCD6IP",7.717620762,7.336544417,8.2529106,6.614199071,7.461976667,7.040536522,5.314314813,7.653572385
"PDCD7",6.01193981,5.52248125,5.60063948,5.547024929,5.824922833,5.777568304,7.274097375,5.956747231
"PDCL3",9.323568667,9.89269675,8.020014,7.686044071,9.271279083,8.787898783,10.31806481,8.757558462
"PDE12",5.11322219,6.767588583,6.6838926,6.268468,7.156228667,5.875522826,9.522614563,4.228551385
"PDE1A",3.693474857,3.637471833,3.48901764,3.415881714,3.683362667,3.550043609,4.420451688,3.589108923
"PDE1C",3.323010429,3.198744083,3.45555232,3.393614214,3.493405458,3.325622957,3.949707313,3.258564077
"PDE3B",6.128318048,5.865292083,6.86908044,6.837210857,6.209794875,6.594412478,7.714250563,6.708988692
